Time,PositionX,PositionY,PositionZ,OrientationX,OrientationY,OrientationZ,OrientationW
3.71115,2.128373,2.065793,5.496063,-0.02736787,0.4441333,0.0005454344,0.8955425
3.722317,2.127843,2.065093,5.49652,-0.02472368,0.4442966,0.003283507,0.8955325
3.733589,2.127637,2.064781,5.496133,-0.0231175,0.4457868,0.004403361,0.8948298
3.744488,2.128105,2.065089,5.495237,-0.02385021,0.4479519,0.005252581,0.8937241
3.75597,2.129221,2.066292,5.495003,-0.02724101,0.44929,0.004700516,0.8929582
3.767219,2.130341,2.065989,5.494237,-0.03469449,0.4476382,0.002724181,0.8935373
3.777929,2.130627,2.065327,5.494332,-0.04169397,0.4444828,0.0002461124,0.8948166
3.789129,2.130368,2.064723,5.495068,-0.04335973,0.441435,-0.001144409,0.8962442
3.800147,2.12922,2.064315,5.495899,-0.04530046,0.4395688,-0.0009600467,0.8970653
3.811093,2.128603,2.063819,5.496623,-0.04625282,0.4378084,0.002030213,0.8978754
3.822293,2.128298,2.063634,5.497124,-0.04713524,0.4356158,0.007268999,0.8988684
3.833384,2.127846,2.063776,5.497278,-0.04615257,0.4346392,0.01209976,0.89934
3.844493,2.127033,2.064101,5.498165,-0.04775611,0.4335205,0.01632692,0.8997293
3.855865,2.126741,2.065193,5.498757,-0.04773786,0.4300587,0.01372921,0.9014334
3.867183,2.126206,2.06529,5.499824,-0.04843766,0.4289296,0.01791857,0.9018604
3.878126,2.125816,2.065403,5.500792,-0.04658227,0.4294631,0.01777101,0.9017071
3.889251,2.125523,2.065345,5.501771,-0.04577567,0.4261416,0.01497185,0.9033736
3.900216,2.125625,2.065037,5.502762,-0.04650136,0.4221468,0.01273327,0.9052445
3.911302,2.125551,2.064694,5.503603,-0.04607435,0.4210898,0.01152122,0.9057748
3.922597,2.125515,2.06475,5.504182,-0.04574914,0.4198783,0.0118021,0.9063498
3.933678,2.125652,2.064972,5.50478,-0.04698502,0.4189079,0.01100436,0.9067456
3.944702,2.125669,2.064816,5.505587,-0.04796831,0.4175692,0.01030002,0.9073196
3.955913,2.125765,2.064457,5.506309,-0.04780277,0.415899,0.008675959,0.9081122
3.967155,2.125447,2.064748,5.507366,-0.04615677,0.414145,0.008930624,0.908996
3.977704,2.125364,2.065015,5.508214,-0.04571514,0.4124641,0.009541553,0.9097761
3.989006,2.125187,2.06533,5.509051,-0.04617026,0.4114562,0.01175285,0.9101835
4.000073,2.125286,2.065696,5.510017,-0.04747265,0.4092009,0.0133921,0.9111101
4.011285,2.125214,2.066038,5.51099,-0.0485207,0.4073352,0.01458882,0.9118722
4.022573,2.125078,2.066284,5.511634,-0.05010582,0.4055708,0.0156502,0.9125552
4.0335,2.125051,2.066528,5.512119,-0.05172744,0.4038914,0.01705444,0.9131841
4.044471,2.125223,2.066778,5.512579,-0.05452108,0.4027359,0.02008911,0.9134702
4.055665,2.125254,2.067229,5.512656,-0.05891229,0.4017611,0.02599358,0.9134778
4.066933,2.125375,2.067876,5.512951,-0.06878195,0.4004801,0.0340188,0.9130868
4.077729,2.125534,2.068695,5.513089,-0.07919478,0.4000949,0.04329505,0.9120185
4.089087,2.125738,2.070084,5.512939,-0.09169768,0.3995664,0.0552706,0.9104303
4.100144,2.125837,2.071422,5.512662,-0.1058974,0.3998473,0.06584253,0.9080598
4.111162,2.125972,2.072851,5.512797,-0.1220941,0.3987795,0.07705145,0.9056109
4.122242,2.126183,2.074357,5.513008,-0.138888,0.3952479,0.08519205,0.9040086
4.133893,2.125808,2.076684,5.513191,-0.1442978,0.3930094,0.09768094,0.9028733
4.144514,2.12584,2.078649,5.51266,-0.1470624,0.3920379,0.1085328,0.9016095
4.156009,2.125842,2.080443,5.512653,-0.1508091,0.3913468,0.1137246,0.9006503
4.167111,2.125594,2.082105,5.513279,-0.1538185,0.3905033,0.1164224,0.9001627
4.177767,2.125286,2.083524,5.513809,-0.1583605,0.3903326,0.1186783,0.899154
4.188938,2.124549,2.084448,5.514775,-0.1621455,0.3890809,0.1182001,0.8990849
4.200117,2.123612,2.084885,5.515972,-0.1636415,0.3870728,0.1144782,0.9001616
4.210985,2.122203,2.08508,5.517362,-0.1640073,0.3857343,0.1099659,0.9012315
4.22207,2.121281,2.084116,5.518452,-0.1597069,0.3862568,0.1024358,0.9026662
4.233226,2.119975,2.083164,5.519721,-0.1539804,0.3870438,0.09650311,0.9039769
4.244427,2.119049,2.081043,5.520601,-0.1500909,0.3863896,0.08783868,0.9057926
4.255542,2.11897,2.078406,5.521229,-0.1441066,0.3841368,0.08167064,0.9082963
4.26665,2.119463,2.075179,5.521136,-0.1377774,0.3817419,0.07588032,0.9107869
4.278076,2.119726,2.071954,5.521177,-0.1288844,0.3820828,0.06911468,0.9124828
4.288805,2.120207,2.068313,5.521337,-0.1203232,0.3824185,0.06506278,0.9138081
4.300045,2.121018,2.064817,5.521158,-0.1092654,0.3826545,0.06143732,0.9153481
4.311203,2.122678,2.066887,5.521678,-0.08387148,0.3902831,0.03372884,0.9162462
4.322129,2.120983,2.06602,5.52371,-0.08377506,0.3960415,0.01969699,0.9141909
4.333375,2.122563,2.068096,5.525576,-0.07749607,0.3862924,0.02553038,0.9187604
4.344339,2.121363,2.068052,5.524815,-0.07687921,0.377352,0.03411831,0.9222424
4.355485,2.121228,2.068935,5.526062,-0.07777355,0.3728608,0.02804901,0.9241966
4.366858,2.121294,2.068598,5.526578,-0.0843235,0.3723099,0.03190765,0.923719
4.377802,2.121052,2.068984,5.527225,-0.08826541,0.3756171,0.03588676,0.9218639
4.388778,2.121486,2.069424,5.527251,-0.08961476,0.3765326,0.0413767,0.9211299
4.399983,2.121738,2.069616,5.527628,-0.08950181,0.3765951,0.04342933,0.9210209
4.41116,2.122073,2.06955,5.527714,-0.08880552,0.3764599,0.04281469,0.9211723
4.42241,2.122227,2.069553,5.527765,-0.08798409,0.3770504,0.04141805,0.9210735
4.433328,2.128139,2.080701,5.537724,-0.08810986,0.3787267,0.04359292,0.920273
4.444199,2.127895,2.082098,5.536961,-0.08854517,0.3806131,0.04632997,0.9193188
4.455438,2.132433,2.095837,5.547821,-0.08882929,0.3817428,0.05166993,0.918538
4.466824,2.131314,2.094165,5.545872,-0.09136516,0.3826498,0.0567522,0.9176114
4.477622,2.131997,2.096573,5.544626,-0.092011,0.3837173,0.06247062,0.9167292
4.488836,2.126876,2.090331,5.537201,-0.09585223,0.3835168,0.07113706,0.9157875
4.499945,2.127451,2.093348,5.536405,-0.09912775,0.3837224,0.07680903,0.9148941
4.510975,2.131637,2.109988,5.547611,-0.1014355,0.3827777,0.0837253,0.91443
4.52195,2.132294,2.114459,5.54781,-0.1070014,0.3841766,0.08862617,0.9127456
4.533397,2.132748,2.119158,5.548005,-0.1123414,0.3855731,0.09302654,0.9110757
4.544267,2.130629,2.122899,5.547372,-0.118268,0.3861381,0.09715477,0.9096544
4.555322,2.130734,2.128464,5.547332,-0.1242938,0.3858169,0.1019062,0.9084666
4.566529,2.125675,2.126403,5.539561,-0.1335827,0.388326,0.1056339,0.905649
4.577638,2.125804,2.132013,5.53833,-0.1400805,0.3900814,0.1086891,0.903549
4.588454,2.125168,2.13816,5.537229,-0.14718,0.3913122,0.1118513,0.9014999
4.599923,2.122656,2.133902,5.524343,-0.1559632,0.3943805,0.1131307,0.8985215
4.61082,2.122019,2.140257,5.522487,-0.1634821,0.3966449,0.1134913,0.8961396
4.621922,2.131938,2.168534,5.543337,-0.1710916,0.3975874,0.1148363,0.8941278
4.633421,2.13238,2.176039,5.542556,-0.1843422,0.398834,0.1127751,0.8911965
4.644642,2.131949,2.18198,5.538287,-0.1958792,0.3984569,0.1122524,0.8889673
4.655373,2.131873,2.189388,5.536951,-0.2047267,0.3991165,0.1113124,0.8867934
4.666405,2.132349,2.191105,5.528308,-0.2121918,0.3999657,0.1087641,0.8849703
4.677588,2.13299,2.195003,5.522492,-0.216531,0.4015019,0.1077905,0.8833413
4.688776,2.132868,2.198799,5.518503,-0.2226332,0.4037575,0.1065903,0.8809387
4.699717,2.132305,2.203886,5.515882,-0.2279671,0.4060114,0.1045197,0.8787841
4.710681,2.132121,2.2101,5.513764,-0.2333496,0.4072506,0.1029968,0.8769758
4.72191,2.132242,2.215172,5.510657,-0.2390505,0.4082426,0.1010793,0.8752005
4.733008,2.132306,2.220915,5.508132,-0.2449279,0.4081509,0.0999848,0.8737426
4.744379,2.132414,2.22646,5.505234,-0.2494949,0.4084992,0.09965493,0.8723243
4.755734,2.132895,2.232124,5.503162,-0.2526551,0.4099582,0.09850398,0.8708597
4.766426,2.133343,2.237533,5.500107,-0.2556069,0.4119118,0.0978293,0.8691509
4.777453,2.133442,2.242952,5.497377,-0.2581759,0.4145194,0.09710705,0.8672308
4.788569,2.133823,2.248133,5.494458,-0.2607594,0.4171224,0.09643459,0.8652825
4.79974,2.133918,2.253454,5.491257,-0.2624942,0.4204044,0.09530535,0.8632925
4.810729,2.134284,2.258269,5.487835,-0.262466,0.4238729,0.0943872,0.8617043
4.821795,2.134811,2.262979,5.484217,-0.2611394,0.4269847,0.09316012,0.8607041
4.833088,2.135368,2.267405,5.480538,-0.2589162,0.4303562,0.0922606,0.8597929
4.844318,2.135585,2.272008,5.476778,-0.2556966,0.433852,0.09081646,0.8591532
4.855288,2.136048,2.276163,5.472454,-0.2514115,0.437546,0.08953483,0.8586788
4.866795,2.135979,2.279984,5.468446,-0.2472802,0.4411581,0.08791163,0.8581979
4.877293,2.13627,2.28376,5.464204,-0.2427542,0.4446542,0.08554486,0.8579249
4.888589,2.131692,2.27469,5.450636,-0.2381038,0.4509246,0.08083633,0.8564106
4.899834,2.131533,2.278343,5.446016,-0.2315834,0.4535988,0.0778128,0.8570662
4.910896,2.132353,2.281614,5.441255,-0.2250851,0.4561546,0.07418,0.8577628
4.92171,2.132045,2.284565,5.43673,-0.2173223,0.4584581,0.07056341,0.8588411
4.93314,2.132889,2.287475,5.431284,-0.2091621,0.4615097,0.06735037,0.8594906
4.943944,2.132422,2.289417,5.426203,-0.1997579,0.464888,0.06448646,0.8601264
4.955153,2.132049,2.291231,5.420417,-0.1902042,0.4681055,0.06109641,0.8607943
4.966597,2.13224,2.29442,5.415602,-0.1794286,0.4703705,0.05769449,0.8621069
4.977716,2.131701,2.29607,5.40982,-0.1680011,0.4724698,0.05376081,0.8635148
4.988247,2.131323,2.297118,5.403388,-0.1561728,0.474232,0.05037338,0.8649721
4.999625,2.130393,2.297867,5.396854,-0.1434167,0.4757138,0.04713345,0.8665486
5.010594,2.129576,2.298738,5.390288,-0.1307242,0.4773909,0.04381921,0.867807
5.022252,2.128654,2.298847,5.3836,-0.1172413,0.4792581,0.03973499,0.8689001
5.032914,2.127481,2.298774,5.376816,-0.1034625,0.4808338,0.03561999,0.8699573
5.043973,2.126175,2.298484,5.369737,-0.08963522,0.4813517,0.03206656,0.8713425
5.055123,2.125034,2.29818,5.362646,-0.07614156,0.4805708,0.02919657,0.8731562
5.066387,2.123592,2.297795,5.355395,-0.06283007,0.4792794,0.02628409,0.8750159
5.077808,2.12174,2.297099,5.347843,-0.04934023,0.4778485,0.02284026,0.8767581
5.088617,2.120124,2.296415,5.340602,-0.03577888,0.4771447,0.01900682,0.8778905
5.099574,2.118339,2.295554,5.333103,-0.02122668,0.4763654,0.01436595,0.8788738
5.110541,2.116489,2.29475,5.32564,-0.006671992,0.4747694,0.009121784,0.8800377
5.12168,2.114177,2.293951,5.317789,0.009108522,0.4720581,0.003510468,0.8815134
5.133231,2.111732,2.293255,5.310114,0.02570754,0.4694788,-0.002638459,0.8825655
5.143793,2.109252,2.292428,5.30215,0.04225957,0.4672157,-0.007660036,0.8830997
5.155296,2.106552,2.291598,5.29408,0.05873902,0.4647194,-0.01294977,0.8834127
5.166656,2.103806,2.290885,5.286122,0.07426888,0.4620867,-0.01685317,0.8835587
5.177445,2.101055,2.290185,5.278033,0.0891135,0.4598556,-0.02014722,0.8832813
5.188438,2.098298,2.289515,5.269763,0.1036679,0.4567921,-0.02292593,0.8832148
5.199893,2.095334,2.289181,5.261991,0.1171854,0.454621,-0.02638628,0.8825481
5.210904,2.092477,2.288631,5.253962,0.1302364,0.452134,-0.02938407,0.8819013
5.221701,2.089413,2.288369,5.245798,0.1419308,0.4493718,-0.03265123,0.8813936
5.232933,2.086519,2.288423,5.238017,0.1534558,0.4460336,-0.03629933,0.8810152
5.244222,2.083677,2.288444,5.22989,0.164271,0.4429767,-0.03871409,0.8805044
5.255426,2.080659,2.288719,5.222361,0.1745544,0.4404883,-0.04230154,0.8796087
5.266698,2.078009,2.288825,5.214683,0.1850201,0.4371945,-0.04509436,0.8789739
5.277418,2.075118,2.289538,5.207009,0.1953223,0.4330595,-0.04716717,0.8786831
5.289609,2.072565,2.290312,5.199676,0.2051106,0.4297099,-0.04926482,0.8779818
5.299788,2.069611,2.291288,5.192451,0.2139578,0.4269953,-0.04999387,0.8771532
5.310932,2.067442,2.292387,5.185413,0.2225531,0.4255375,-0.05145574,0.8756371
5.321606,2.064844,2.293648,5.178258,0.2308188,0.42439,-0.05135244,0.8740588
5.332765,2.062756,2.294981,5.171692,0.2382137,0.4235964,-0.05184326,0.8724292
5.343817,2.060785,2.296613,5.165335,0.2448997,0.4215276,-0.05299762,0.8715101
5.354936,2.058863,2.298571,5.158521,0.2508721,0.418819,-0.05470821,0.8710114
5.366323,2.056781,2.300631,5.151852,0.2560863,0.4158165,-0.05706606,0.8707812
5.377586,2.055017,2.302647,5.145816,0.2600026,0.4140449,-0.05933005,0.8703133
5.388634,2.053573,2.305066,5.139772,0.2637408,0.4125105,-0.06189059,0.8697388
5.399481,2.051816,2.307594,5.134027,0.2657244,0.4117937,-0.06356593,0.8693537
5.411289,2.050602,2.310353,5.128603,0.2665536,0.4119038,-0.06479196,0.8689572
5.4217,2.049491,2.312815,5.12322,0.2671468,0.4128803,-0.06615238,0.8682087
5.433061,2.047866,2.315593,5.118096,0.2666302,0.4137059,-0.06810677,0.8678233
5.44386,2.047019,2.318312,5.112769,0.2658037,0.4139604,-0.07037023,0.8677748
5.455084,2.045496,2.321384,5.107931,0.2629311,0.4145298,-0.07234032,0.8682161
5.466697,2.044719,2.32401,5.103291,0.2582619,0.4163332,-0.07402569,0.8686124
5.477098,2.043441,2.326509,5.099046,0.2507855,0.4210958,-0.0743202,0.8684824
5.488226,2.042679,2.328982,5.094749,0.2441608,0.4251966,-0.07432096,0.868372
5.499463,2.042055,2.331436,5.089782,0.2398295,0.4253449,-0.07570079,0.8693866
5.510972,2.04089,2.333692,5.085661,0.2340788,0.4282086,-0.07803298,0.8693419
5.521842,2.040106,2.336073,5.081459,0.2270845,0.4282665,-0.08312785,0.8706953
5.532757,2.039227,2.337983,5.077591,0.2198687,0.4301299,-0.08499862,0.8714478
5.543751,2.038085,2.339694,5.073484,0.2145192,0.432686,-0.08732785,0.8712854
5.555026,2.037339,2.341051,5.069621,0.2088902,0.4352559,-0.08882882,0.8712214
5.566352,2.036174,2.342296,5.065898,0.203627,0.4376278,-0.08936426,0.8712245
5.577029,2.035383,2.343381,5.061999,0.1990036,0.4395656,-0.09025148,0.8712258
5.588454,2.034239,2.344214,5.05813,0.1937789,0.4410053,-0.08938044,0.8717656
5.599833,2.033206,2.344771,5.054403,0.1878579,0.4422317,-0.08827336,0.8725529
5.611325,2.032337,2.345075,5.050677,0.1814542,0.4442254,-0.08696663,0.8730264
5.622075,2.031202,2.345417,5.047032,0.1757242,0.4468572,-0.08479718,0.8730688
5.632825,2.030529,2.345373,5.043392,0.1701427,0.4494989,-0.08204345,0.8730814
5.645101,2.029542,2.345092,5.04002,0.1649744,0.4509794,-0.07906181,0.8735847
5.654848,2.028647,2.344867,5.036771,0.1601655,0.452875,-0.0773566,0.8736517
5.666305,2.027795,2.344548,5.033624,0.1553669,0.4547373,-0.0749597,0.8737599
5.677034,2.027121,2.344139,5.030654,0.1507526,0.4567101,-0.07324235,0.8736848
5.688132,2.026615,2.343565,5.027835,0.146258,0.4584436,-0.07157018,0.8736795
5.699383,2.025879,2.34316,5.025278,0.1422223,0.4597717,-0.06969362,0.8737996
5.710446,2.025629,2.342623,5.022633,0.138242,0.4606857,-0.06739698,0.874137
5.721599,2.02515,2.341964,5.020629,0.1343038,0.4616096,-0.06505221,0.8744412
5.733085,2.025044,2.341144,5.018473,0.1305129,0.4624974,-0.06306796,0.8746914
5.743871,2.024884,2.340345,5.016738,0.1264343,0.4635998,-0.06028485,0.874903
5.754757,2.024994,2.339431,5.014778,0.1221661,0.4647219,-0.05775059,0.8750851
5.766134,2.024874,2.338537,5.013233,0.1184618,0.4660544,-0.0555497,0.8750282
5.777194,2.024723,2.337783,5.011523,0.1147049,0.4671053,-0.0536858,0.8750847
5.788009,2.024871,2.336591,5.009782,0.1099127,0.4678693,-0.05139167,0.8754293
5.799265,2.024738,2.33551,5.008579,0.1041979,0.4687269,-0.04924688,0.8757926
5.810367,2.025003,2.334164,5.007808,0.09710688,0.4701625,-0.046093,0.8760097
5.82133,2.025372,2.332833,5.007402,0.0894234,0.4718639,-0.0434511,0.8760479
5.832841,2.02603,2.331551,5.007197,0.08095434,0.4739659,-0.04059126,0.8758739
5.844036,2.026856,2.330373,5.007322,0.07105682,0.4760963,-0.0383418,0.8756787
5.85498,2.027742,2.329378,5.007657,0.05969555,0.4773522,-0.03705016,0.8758987
5.866048,2.028957,2.328523,5.007997,0.04784396,0.4783546,-0.03647961,0.8761033
5.87695,2.029877,2.327874,5.008549,0.03676252,0.4787607,-0.03655849,0.8764132
5.88813,2.030937,2.327204,5.008847,0.02684132,0.4785998,-0.03594841,0.8768862
5.89947,2.031856,2.326774,5.009118,0.01975291,0.4787117,-0.03585925,0.8770171
5.910547,2.032725,2.325996,5.009238,0.01240614,0.4794916,-0.03437706,0.8767851
5.92144,2.033516,2.324975,5.009437,0.004894426,0.4808717,-0.031533,0.8762102
5.932774,2.03433,2.323691,5.009453,-0.00262104,0.4812025,-0.02835123,0.876147
5.945416,2.035299,2.321878,5.009542,-0.009097693,0.4814802,-0.02400642,0.8760809
5.954967,2.036115,2.320096,5.009803,-0.0145356,0.4823774,-0.01914672,0.8756336
5.966048,2.036914,2.318201,5.010101,-0.01915724,0.4841827,-0.01441786,0.8746384
5.976866,2.038077,2.316246,5.010667,-0.01805395,0.4858804,-0.01014447,0.87378
5.987724,2.039207,2.314516,5.011239,-0.01225657,0.4876002,-0.006802907,0.8729545
5.999416,2.040481,2.312868,5.012018,1.315342E-05,0.4885721,-0.004974209,0.8725094
6.009976,2.041713,2.311177,5.012591,0.01082023,0.4883558,-0.003235315,0.8725715
6.021324,2.043132,2.30931,5.013401,0.02208672,0.4878906,-0.0004015133,0.8726252
6.03236,2.044487,2.307216,5.01412,0.03117838,0.4882071,0.00202825,0.8721683
6.043555,2.045581,2.305018,5.01499,0.04207024,0.4887534,0.004451275,0.8713956
6.054816,2.046743,2.302755,5.015776,0.05342359,0.4887997,0.006921364,0.8707313
6.066258,2.047908,2.300378,5.016575,0.06492727,0.4898142,0.008643384,0.869363
6.076571,2.049005,2.297777,5.017423,0.07541896,0.4909346,0.01028784,0.8678648
6.087967,2.049357,2.29395,5.017753,0.06724102,0.4901101,0.02474491,0.8687108
6.099085,2.050259,2.289629,5.018449,0.0584923,0.4888208,0.02619195,0.8700269
6.109977,2.05136,2.286605,5.01944,0.05796701,0.487772,0.03039806,0.8705139
6.121275,2.052883,2.284927,5.021327,0.06137294,0.4921774,0.02562979,0.8679504
6.132437,2.054577,2.283269,5.0228,0.0626967,0.493272,0.02477588,0.867259
6.143697,2.055529,2.281708,5.02354,0.06830391,0.491442,0.02016344,0.8679935
6.154365,2.055974,2.28012,5.024367,0.07565121,0.4907633,0.0131322,0.8679031
6.165923,2.056091,2.278434,5.025138,0.08251613,0.4894482,0.005893349,0.8680995
6.176836,2.056172,2.276269,5.02598,0.08864345,0.4896683,0.0007469328,0.8673908
6.18805,2.05645,2.273809,5.026742,0.09576136,0.4899048,-0.004080857,0.8664908
6.198807,2.056538,2.271122,5.027297,0.1040678,0.4903928,-0.008811778,0.8652209
6.209893,2.056499,2.268355,5.027577,0.113656,0.4896336,-0.01398576,0.8643759
6.22107,2.056119,2.265704,5.027713,0.1235853,0.4884512,-0.01882941,0.8635899
6.232521,2.055752,2.263361,5.027682,0.1331869,0.4865366,-0.02388474,0.8631181
6.243619,2.05484,2.261247,5.027871,0.1420351,0.4842196,-0.02779051,0.8628934
6.254476,2.053799,2.259347,5.027885,0.1505293,0.4824583,-0.0314854,0.862313
6.26565,2.052659,2.258129,5.027888,0.1592111,0.4816214,-0.03493284,0.8610879
6.276978,2.051843,2.257003,5.027875,0.1672717,0.4800763,-0.03898365,0.8602483
6.287705,2.051021,2.256032,5.027972,0.1747892,0.4782608,-0.04410421,0.8595175
6.298966,2.050113,2.254932,5.028041,0.1801246,0.4771608,-0.04770942,0.8588344
6.309905,2.049096,2.253888,5.028155,0.1846324,0.4759902,-0.0506429,0.8583586
6.321072,2.047994,2.252969,5.028104,0.1893968,0.4738412,-0.05508276,0.8582361
6.33257,2.046887,2.252246,5.028043,0.1934472,0.470303,-0.06060819,0.8589062
6.343925,2.04557,2.251317,5.028034,0.197494,0.4659474,-0.0657948,0.8599769
6.354584,2.042587,2.251161,5.028769,0.2017222,0.4621887,-0.07114532,0.8605976
6.365929,2.041178,2.250315,5.028642,0.2060735,0.4577872,-0.0747558,0.8616126
6.377322,2.039763,2.249825,5.028575,0.2104284,0.4536545,-0.07873836,0.8623908
6.38799,2.03844,2.249244,5.02858,0.2142527,0.4502498,-0.08231439,0.8628993
6.399395,2.037068,2.24454,5.022063,0.2164081,0.4475763,-0.08841873,0.8631484
6.410457,2.0357,2.244191,5.02173,0.2192976,0.4442684,-0.09221908,0.8637302
6.42116,2.034341,2.243852,5.02126,0.2214892,0.4414361,-0.09608651,0.8642014
6.4329,2.033108,2.244112,5.020961,0.2230811,0.4392514,-0.1002738,0.8644294
6.443547,2.031825,2.24419,5.020624,0.2236839,0.4375342,-0.10419,0.8646814
6.454716,2.030862,2.244713,5.020517,0.2236795,0.4361194,-0.1080028,0.8649294
6.466288,2.029501,2.245217,5.020635,0.2221474,0.4354945,-0.1117273,0.8651659
6.476873,2.028268,2.245785,5.020454,0.22007,0.43496,-0.1152429,0.8655046
6.488738,2.026936,2.246689,5.020578,0.2176091,0.4344499,-0.1179539,0.8660176
6.499154,2.025809,2.247579,5.020455,0.21474,0.4337671,-0.1202001,0.8667669
6.510278,2.024673,2.248687,5.020602,0.2103372,0.4330268,-0.1216597,0.8680121
6.521333,2.023575,2.249858,5.020761,0.2067525,0.4326027,-0.1207087,0.8692167
6.533643,2.02253,2.250212,5.020753,0.1978238,0.4323856,-0.1222505,0.871185
6.543432,2.020814,2.251763,5.021435,0.1973692,0.4295084,-0.1203883,0.8729689
6.554945,2.019546,2.253531,5.021463,0.1929352,0.4256383,-0.1128734,0.876851
6.565901,2.018265,2.254854,5.021353,0.188996,0.4213876,-0.1101841,0.880098
6.576915,2.017598,2.25604,5.021475,0.1834392,0.4175824,-0.1029266,0.8839577
6.587671,2.016099,2.257505,5.022032,0.1783701,0.4141178,-0.0961598,0.8873803
6.600256,2.014448,2.258909,5.022445,0.1758026,0.4090579,-0.08996292,0.8908826
6.610152,2.012981,2.260078,5.022959,0.1730739,0.4034352,-0.08395973,0.8945593
6.621177,2.010873,2.260988,5.023843,0.1705229,0.3979855,-0.077796,0.8980408
6.632452,2.008819,2.261902,5.024563,0.1685253,0.3931172,-0.07350935,0.9009187
6.643186,2.006521,2.262482,5.025301,0.1677845,0.3872661,-0.07014368,0.9038547
6.654558,2.00429,2.262802,5.026008,0.1671907,0.3813744,-0.06743278,0.9066718
6.666023,2.001733,2.262919,5.026715,0.1677199,0.3752811,-0.06594151,0.9092227
6.676607,1.999146,2.262887,5.027536,0.1683649,0.369201,-0.06495637,0.9116604
6.687918,1.996426,2.262578,5.028266,0.1695198,0.3621142,-0.06411396,0.9143444
6.698705,1.993849,2.262338,5.029054,0.1705285,0.3548737,-0.06273443,0.9170873
6.710099,1.991385,2.262188,5.029953,0.1714723,0.3470108,-0.06086468,0.9200415
6.7209,1.988996,2.261832,5.030781,0.1719521,0.3385123,-0.05818899,0.9232854
6.732268,1.986698,2.26171,5.031773,0.1720995,0.3300345,-0.05589683,0.9264635
6.743584,1.984467,2.26144,5.032545,0.1727105,0.3216096,-0.0540021,0.9294204
6.75477,1.982181,2.260959,5.033079,0.1739092,0.3129848,-0.05219209,0.9322404
6.766133,1.979926,2.26064,5.033657,0.1758203,0.3043601,-0.05059321,0.9348222
6.776618,1.977733,2.260299,5.033878,0.1778239,0.2961711,-0.04926986,0.9371414
6.787692,1.975617,2.260218,5.034285,0.1796457,0.2881179,-0.04837701,0.9393483
6.7987,1.973519,2.259989,5.03446,0.1806766,0.2801687,-0.04768163,0.941588
6.809826,1.971589,2.260033,5.034858,0.1807414,0.272554,-0.04721755,0.9438313
6.821146,1.969728,2.260271,5.035421,0.1802437,0.2651223,-0.04692887,0.9460551
6.832432,1.967904,2.260384,5.035625,0.1788999,0.2580318,-0.04684386,0.9482722
6.843508,1.966257,2.260705,5.036031,0.1773863,0.2508538,-0.0467072,0.9504867
6.854541,1.964696,2.260918,5.036093,0.1756718,0.2442503,-0.04667969,0.9525241
6.865407,1.963205,2.261237,5.03651,0.1740472,0.2376227,-0.04649466,0.9545058
6.876658,1.961698,2.261545,5.036653,0.172444,0.2312755,-0.0465463,0.9563515
6.887747,1.960304,2.262047,5.03702,0.1706097,0.2251621,-0.04674002,0.9581282
6.899107,1.95904,2.26255,5.037403,0.1688425,0.2193706,-0.04704705,0.9597684
6.909944,1.957693,2.262954,5.037604,0.1673078,0.2142493,-0.04768139,0.9611617
6.920969,1.956483,2.263434,5.037881,0.1662035,0.2094396,-0.04861661,0.9623658
6.932751,1.954847,2.262593,5.039004,0.1654294,0.2052738,-0.04995466,0.9633278
6.943078,1.953704,2.262955,5.038992,0.1653616,0.2014052,-0.0509001,0.9641062
6.954538,1.952622,2.262918,5.038986,0.1656092,0.1980775,-0.05164927,0.9647131
6.96599,1.951657,2.263053,5.038829,0.1660514,0.1954052,-0.05221519,0.9651514
6.977565,1.950875,2.26317,5.03863,0.1664794,0.193096,-0.05248671,0.9655277
6.987563,1.950017,2.263186,5.038446,0.1669632,0.1907978,-0.05254484,0.9658978
6.999114,1.949322,2.263203,5.038218,0.1675934,0.1889338,-0.05225864,0.9661705
7.010038,1.948586,2.26308,5.03786,0.1683689,0.1869905,-0.05201314,0.966427
7.021275,1.947939,2.26298,5.037509,0.1690508,0.185306,-0.05174338,0.9666469
7.032111,1.947315,2.262959,5.03717,0.1696755,0.1837489,-0.05180206,0.9668315
7.043512,1.946805,2.262958,5.036845,0.1702193,0.1827247,-0.05182673,0.9669287
7.077453,1.946496,2.263156,5.036287,0.1699234,0.1825126,-0.05163812,0.9670309
7.087627,1.94447,2.263816,5.034445,0.1691476,0.1771464,-0.04993841,0.9682533
7.098705,1.945104,2.263858,5.034863,0.1683629,0.1781873,-0.04958261,0.9682174
7.109806,1.944927,2.264286,5.034516,0.1672844,0.1766729,-0.0483278,0.9687451
7.121189,1.944766,2.264741,5.034182,0.1657977,0.1747022,-0.04668099,0.9694386
7.13227,1.944634,2.265178,5.033891,0.1640862,0.1725373,-0.04508533,0.9701927
7.143129,1.944472,2.265692,5.033554,0.1620602,0.1702711,-0.04335698,0.9710121
7.15479,1.944427,2.26624,5.03343,0.1598444,0.1677682,-0.0418014,0.9718829
7.165944,1.944381,2.266847,5.033181,0.157816,0.1653548,-0.04048555,0.9726833
7.177772,1.944246,2.267361,5.032917,0.1559479,0.1628893,-0.03928559,0.9734495
